stem,filename,label,tissue,local_cluster_label,group_id
colonca4605,colonca4605.jpeg,colon_aca,colon,103,103
colonca4729,colonca4729.jpeg,colon_aca,colon,103,103
colonca599,colonca599.jpeg,colon_aca,colon,103,103
colonca651,colonca651.jpeg,colon_aca,colon,103,103
colonca652,colonca652.jpeg,colon_aca,colon,103,103
colonca836,colonca836.jpeg,colon_aca,colon,103,103
colonca1466,colonca1466.jpeg,colon_aca,colon,104,104
colonca2238,colonca2238.jpeg,colon_aca,colon,104,104
colonca224,colonca224.jpeg,colon_aca,colon,104,104
colonca2299,colonca2299.jpeg,colon_aca,colon,104,104
colonca2366,colonca2366.jpeg,colon_aca,colon,104,104
colonca2542,colonca2542.jpeg,colon_aca,colon,104,104
colonca2663,colonca2663.jpeg,colon_aca,colon,104,104
colonca2720,colonca2720.jpeg,colon_aca,colon,104,104
colonca2839,colonca2839.jpeg,colon_aca,colon,104,104
colonca2894,colonca2894.jpeg,colon_aca,colon,104,104
colonca3241,colonca3241.jpeg,colon_aca,colon,104,104
colonca3242,colonca3242.jpeg,colon_aca,colon,104,104
colonca3773,colonca3773.jpeg,colon_aca,colon,104,104
colonca3954,colonca3954.jpeg,colon_aca,colon,104,104
colonca458,colonca458.jpeg,colon_aca,colon,104,104
colonca4592,colonca4592.jpeg,colon_aca,colon,104,104
colonca4654,colonca4654.jpeg,colon_aca,colon,104,104
colonca4775,colonca4775.jpeg,colon_aca,colon,104,104
colonca637,colonca637.jpeg,colon_aca,colon,104,104
colonca114,colonca114.jpeg,colon_aca,colon,105,105
colonca115,colonca115.jpeg,colon_aca,colon,105,105
colonca1190,colonca1190.jpeg,colon_aca,colon,105,105
colonca1357,colonca1357.jpeg,colon_aca,colon,105,105
colonca1417,colonca1417.jpeg,colon_aca,colon,105,105
colonca1836,colonca1836.jpeg,colon_aca,colon,105,105
colonca2078,colonca2078.jpeg,colon_aca,colon,105,105
colonca2079,colonca2079.jpeg,colon_aca,colon,105,105
colonca2249,colonca2249.jpeg,colon_aca,colon,105,105
colonca235,colonca235.jpeg,colon_aca,colon,105,105
colonca236,colonca236.jpeg,colon_aca,colon,105,105
colonca2489,colonca2489.jpeg,colon_aca,colon,105,105
colonca2671,colonca2671.jpeg,colon_aca,colon,105,105
colonca3365,colonca3365.jpeg,colon_aca,colon,105,105
colonca414,colonca414.jpeg,colon_aca,colon,105,105
colonca4191,colonca4191.jpeg,colon_aca,colon,105,105
colonca4661,colonca4661.jpeg,colon_aca,colon,105,105
colonca4960,colonca4960.jpeg,colon_aca,colon,105,105
colonca536,colonca536.jpeg,colon_aca,colon,105,105
colonca648,colonca648.jpeg,colon_aca,colon,105,105
colonca713,colonca713.jpeg,colon_aca,colon,105,105
colonca714,colonca714.jpeg,colon_aca,colon,105,105
colonca887,colonca887.jpeg,colon_aca,colon,105,105
colonca140,colonca140.jpeg,colon_aca,colon,106,106
colonca1501,colonca1501.jpeg,colon_aca,colon,106,106
colonca1750,colonca1750.jpeg,colon_aca,colon,106,106
colonca195,colonca195.jpeg,colon_aca,colon,106,106
colonca196,colonca196.jpeg,colon_aca,colon,106,106
colonca2331,colonca2331.jpeg,colon_aca,colon,106,106
colonca2332,colonca2332.jpeg,colon_aca,colon,106,106
colonca2398,colonca2398.jpeg,colon_aca,colon,106,106
colonca2399,colonca2399.jpeg,colon_aca,colon,106,106
colonca2452,colonca2452.jpeg,colon_aca,colon,106,106
colonca2519,colonca2519.jpeg,colon_aca,colon,106,106
colonca2753,colonca2753.jpeg,colon_aca,colon,106,106
colonca2873,colonca2873.jpeg,colon_aca,colon,106,106
colonca2924,colonca2924.jpeg,colon_aca,colon,106,106
colonca3104,colonca3104.jpeg,colon_aca,colon,106,106
colonca3214,colonca3214.jpeg,colon_aca,colon,106,106
colonca3456,colonca3456.jpeg,colon_aca,colon,106,106
colonca3987,colonca3987.jpeg,colon_aca,colon,106,106
colonca4340,colonca4340.jpeg,colon_aca,colon,106,106
colonca4687,colonca4687.jpeg,colon_aca,colon,106,106
colonca4745,colonca4745.jpeg,colon_aca,colon,106,106
colonca615,colonca615.jpeg,colon_aca,colon,106,106
colonca749,colonca749.jpeg,colon_aca,colon,106,106
colonca120,colonca120.jpeg,colon_aca,colon,107,107
colonca1312,colonca1312.jpeg,colon_aca,colon,107,107
colonca1362,colonca1362.jpeg,colon_aca,colon,107,107
colonca1666,colonca1666.jpeg,colon_aca,colon,107,107
colonca1667,colonca1667.jpeg,colon_aca,colon,107,107
colonca1787,colonca1787.jpeg,colon_aca,colon,107,107
colonca1963,colonca1963.jpeg,colon_aca,colon,107,107
colonca1964,colonca1964.jpeg,colon_aca,colon,107,107
colonca2022,colonca2022.jpeg,colon_aca,colon,107,107
colonca2310,colonca2310.jpeg,colon_aca,colon,107,107
colonca2433,colonca2433.jpeg,colon_aca,colon,107,107
colonca2605,colonca2605.jpeg,colon_aca,colon,107,107
colonca2904,colonca2904.jpeg,colon_aca,colon,107,107
colonca3191,colonca3191.jpeg,colon_aca,colon,107,107
colonca3192,colonca3192.jpeg,colon_aca,colon,107,107
colonca3250,colonca3250.jpeg,colon_aca,colon,107,107
colonca3554,colonca3554.jpeg,colon_aca,colon,107,107
colonca3784,colonca3784.jpeg,colon_aca,colon,107,107
colonca3967,colonca3967.jpeg,colon_aca,colon,107,107
colonca4196,colonca4196.jpeg,colon_aca,colon,107,107
colonca4252,colonca4252.jpeg,colon_aca,colon,107,107
colonca4665,colonca4665.jpeg,colon_aca,colon,107,107
colonca1072,colonca1072.jpeg,colon_aca,colon,108,108
colonca1073,colonca1073.jpeg,colon_aca,colon,108,108
colonca1132,colonca1132.jpeg,colon_aca,colon,108,108
colonca1727,colonca1727.jpeg,colon_aca,colon,108,108
colonca1842,colonca1842.jpeg,colon_aca,colon,108,108
colonca1843,colonca1843.jpeg,colon_aca,colon,108,108
colonca1905,colonca1905.jpeg,colon_aca,colon,108,108
colonca2204,colonca2204.jpeg,colon_aca,colon,108,108
colonca2314,colonca2314.jpeg,colon_aca,colon,108,108
colonca2384,colonca2384.jpeg,colon_aca,colon,108,108
colonca2498,colonca2498.jpeg,colon_aca,colon,108,108
colonca2853,colonca2853.jpeg,colon_aca,colon,108,108
colonca2910,colonca2910.jpeg,colon_aca,colon,108,108
colonca3320,colonca3320.jpeg,colon_aca,colon,108,108
colonca3676,colonca3676.jpeg,colon_aca,colon,108,108
colonca3677,colonca3677.jpeg,colon_aca,colon,108,108
colonca4032,colonca4032.jpeg,colon_aca,colon,108,108
colonca4376,colonca4376.jpeg,colon_aca,colon,108,108
colonca4438,colonca4438.jpeg,colon_aca,colon,108,108
colonca4668,colonca4668.jpeg,colon_aca,colon,108,108
colonca4669,colonca4669.jpeg,colon_aca,colon,108,108
colonca722,colonca722.jpeg,colon_aca,colon,108,108
colonca956,colonca956.jpeg,colon_aca,colon,108,108
colonca1047,colonca1047.jpeg,colon_aca,colon,109,109
colonca1159,colonca1159.jpeg,colon_aca,colon,109,109
colonca1226,colonca1226.jpeg,colon_aca,colon,109,109
colonca1336,colonca1336.jpeg,colon_aca,colon,109,109
colonca1393,colonca1393.jpeg,colon_aca,colon,109,109
colonca1454,colonca1454.jpeg,colon_aca,colon,109,109
colonca1702,colonca1702.jpeg,colon_aca,colon,109,109
colonca1874,colonca1874.jpeg,colon_aca,colon,109,109
colonca1943,colonca1943.jpeg,colon_aca,colon,109,109
colonca212,colonca212.jpeg,colon_aca,colon,109,109
colonca2120,colonca2120.jpeg,colon_aca,colon,109,109
colonca2711,colonca2711.jpeg,colon_aca,colon,109,109
colonca275,colonca275.jpeg,colon_aca,colon,109,109
colonca2882,colonca2882.jpeg,colon_aca,colon,109,109
colonca2883,colonca2883.jpeg,colon_aca,colon,109,109
colonca3645,colonca3645.jpeg,colon_aca,colon,109,109
colonca4112,colonca4112.jpeg,colon_aca,colon,109,109
colonca4113,colonca4113.jpeg,colon_aca,colon,109,109
colonca4236,colonca4236.jpeg,colon_aca,colon,109,109
colonca4470,colonca4470.jpeg,colon_aca,colon,109,109
colonca4703,colonca4703.jpeg,colon_aca,colon,109,109
colonca4822,colonca4822.jpeg,colon_aca,colon,109,109
colonca691,colonca691.jpeg,colon_aca,colon,109,109
colonca1316,colonca1316.jpeg,colon_aca,colon,110,110
colonca1370,colonca1370.jpeg,colon_aca,colon,110,110
colonca1489,colonca1489.jpeg,colon_aca,colon,110,110
colonca1490,colonca1490.jpeg,colon_aca,colon,110,110
colonca1491,colonca1491.jpeg,colon_aca,colon,110,110
colonca1616,colonca1616.jpeg,colon_aca,colon,110,110
colonca1971,colonca1971.jpeg,colon_aca,colon,110,110
colonca2318,colonca2318.jpeg,colon_aca,colon,110,110
colonca2441,colonca2441.jpeg,colon_aca,colon,110,110
colonca245,colonca245.jpeg,colon_aca,colon,110,110
colonca2499,colonca2499.jpeg,colon_aca,colon,110,110
colonca2500,colonca2500.jpeg,colon_aca,colon,110,110
colonca2559,colonca2559.jpeg,colon_aca,colon,110,110
colonca3620,colonca3620.jpeg,colon_aca,colon,110,110
colonca3793,colonca3793.jpeg,colon_aca,colon,110,110
colonca3913,colonca3913.jpeg,colon_aca,colon,110,110
colonca4149,colonca4149.jpeg,colon_aca,colon,110,110
colonca424,colonca424.jpeg,colon_aca,colon,110,110
colonca425,colonca425.jpeg,colon_aca,colon,110,110
colonca67,colonca67.jpeg,colon_aca,colon,110,110
colonca845,colonca845.jpeg,colon_aca,colon,110,110
colonca1261,colonca1261.jpeg,colon_aca,colon,111,111
colonca1262,colonca1262.jpeg,colon_aca,colon,111,111
colonca1550,colonca1550.jpeg,colon_aca,colon,111,111
colonca1551,colonca1551.jpeg,colon_aca,colon,111,111
colonca1797,colonca1797.jpeg,colon_aca,colon,111,111
colonca188,colonca188.jpeg,colon_aca,colon,111,111
colonca2033,colonca2033.jpeg,colon_aca,colon,111,111
colonca2094,colonca2094.jpeg,colon_aca,colon,111,111
colonca2446,colonca2446.jpeg,colon_aca,colon,111,111
colonca2447,colonca2447.jpeg,colon_aca,colon,111,111
colonca248,colonca248.jpeg,colon_aca,colon,111,111
colonca3097,colonca3097.jpeg,colon_aca,colon,111,111
colonca3098,colonca3098.jpeg,colon_aca,colon,111,111
colonca3153,colonca3153.jpeg,colon_aca,colon,111,111
colonca3504,colonca3504.jpeg,colon_aca,colon,111,111
colonca3505,colonca3505.jpeg,colon_aca,colon,111,111
colonca3801,colonca3801.jpeg,colon_aca,colon,111,111
colonca3921,colonca3921.jpeg,colon_aca,colon,111,111
colonca4679,colonca4679.jpeg,colon_aca,colon,111,111
colonca4798,colonca4798.jpeg,colon_aca,colon,111,111
colonca4913,colonca4913.jpeg,colon_aca,colon,111,111
colonca76,colonca76.jpeg,colon_aca,colon,111,111
colonca963,colonca963.jpeg,colon_aca,colon,111,111
colonca1142,colonca1142.jpeg,colon_aca,colon,112,112
colonca1744,colonca1744.jpeg,colon_aca,colon,112,112
colonca2103,colonca2103.jpeg,colon_aca,colon,112,112
colonca2104,colonca2104.jpeg,colon_aca,colon,112,112
colonca2693,colonca2693.jpeg,colon_aca,colon,112,112
colonca2749,colonca2749.jpeg,colon_aca,colon,112,112
colonca2750,colonca2750.jpeg,colon_aca,colon,112,112
colonca2812,colonca2812.jpeg,colon_aca,colon,112,112
colonca2869,colonca2869.jpeg,colon_aca,colon,112,112
colonca2983,colonca2983.jpeg,colon_aca,colon,112,112
colonca3041,colonca3041.jpeg,colon_aca,colon,112,112
colonca3162,colonca3162.jpeg,colon_aca,colon,112,112
colonca3336,colonca3336.jpeg,colon_aca,colon,112,112
colonca381,colonca381.jpeg,colon_aca,colon,112,112
colonca3865,colonca3865.jpeg,colon_aca,colon,112,112
colonca3984,colonca3984.jpeg,colon_aca,colon,112,112
colonca4158,colonca4158.jpeg,colon_aca,colon,112,112
colonca4215,colonca4215.jpeg,colon_aca,colon,112,112
colonca4740,colonca4740.jpeg,colon_aca,colon,112,112
colonca4741,colonca4741.jpeg,colon_aca,colon,112,112
colonca798,colonca798.jpeg,colon_aca,colon,112,112
colonca85,colonca85.jpeg,colon_aca,colon,112,112
colonca854,colonca854.jpeg,colon_aca,colon,112,112
colonca855,colonca855.jpeg,colon_aca,colon,112,112
colonca1229,colonca1229.jpeg,colon_aca,colon,113,113
colonca153,colonca153.jpeg,colon_aca,colon,113,113
colonca154,colonca154.jpeg,colon_aca,colon,113,113
colonca1583,colonca1583.jpeg,colon_aca,colon,113,113
colonca1705,colonca1705.jpeg,colon_aca,colon,113,113
colonca1769,colonca1769.jpeg,colon_aca,colon,113,113
colonca1770,colonca1770.jpeg,colon_aca,colon,113,113
colonca1771,colonca1771.jpeg,colon_aca,colon,113,113
colonca1946,colonca1946.jpeg,colon_aca,colon,113,113
colonca2123,colonca2123.jpeg,colon_aca,colon,113,113
colonca2531,colonca2531.jpeg,colon_aca,colon,113,113
colonca2888,colonca2888.jpeg,colon_aca,colon,113,113
colonca2889,colonca2889.jpeg,colon_aca,colon,113,113
colonca4644,colonca4644.jpeg,colon_aca,colon,113,113
colonca4886,colonca4886.jpeg,colon_aca,colon,113,113
colonca4887,colonca4887.jpeg,colon_aca,colon,113,113
colonca4938,colonca4938.jpeg,colon_aca,colon,113,113
colonca814,colonca814.jpeg,colon_aca,colon,113,113
colonca870,colonca870.jpeg,colon_aca,colon,113,113
colonca1220,colonca1220.jpeg,colon_aca,colon,114,114
colonca1333,colonca1333.jpeg,colon_aca,colon,114,114
colonca1390,colonca1390.jpeg,colon_aca,colon,114,114
colonca147,colonca147.jpeg,colon_aca,colon,114,114
colonca1932,colonca1932.jpeg,colon_aca,colon,114,114
colonca2168,colonca2168.jpeg,colon_aca,colon,114,114
colonca2227,colonca2227.jpeg,colon_aca,colon,114,114
colonca2342,colonca2342.jpeg,colon_aca,colon,114,114
colonca266,colonca266.jpeg,colon_aca,colon,114,114
colonca2879,colonca2879.jpeg,colon_aca,colon,114,114
colonca3342,colonca3342.jpeg,colon_aca,colon,114,114
colonca3404,colonca3404.jpeg,colon_aca,colon,114,114
colonca3639,colonca3639.jpeg,colon_aca,colon,114,114
colonca3640,colonca3640.jpeg,colon_aca,colon,114,114
colonca3760,colonca3760.jpeg,colon_aca,colon,114,114
colonca3873,colonca3873.jpeg,colon_aca,colon,114,114
colonca3874,colonca3874.jpeg,colon_aca,colon,114,114
colonca4061,colonca4061.jpeg,colon_aca,colon,114,114
colonca4754,colonca4754.jpeg,colon_aca,colon,114,114
colonca623,colonca623.jpeg,colon_aca,colon,114,114
colonca684,colonca684.jpeg,colon_aca,colon,114,114
colonca919,colonca919.jpeg,colon_aca,colon,114,114
colonca1108,colonca1108.jpeg,colon_aca,colon,115,115
colonca1165,colonca1165.jpeg,colon_aca,colon,115,115
colonca1878,colonca1878.jpeg,colon_aca,colon,115,115
colonca2064,colonca2064.jpeg,colon_aca,colon,115,115
colonca2289,colonca2289.jpeg,colon_aca,colon,115,115
colonca2773,colonca2773.jpeg,colon_aca,colon,115,115
colonca3538,colonca3538.jpeg,colon_aca,colon,115,115
colonca3596,colonca3596.jpeg,colon_aca,colon,115,115
colonca3597,colonca3597.jpeg,colon_aca,colon,115,115
colonca3650,colonca3650.jpeg,colon_aca,colon,115,115
colonca3712,colonca3712.jpeg,colon_aca,colon,115,115
colonca3948,colonca3948.jpeg,colon_aca,colon,115,115
colonca518,colonca518.jpeg,colon_aca,colon,115,115
colonca6,colonca6.jpeg,colon_aca,colon,115,115
colonca696,colonca696.jpeg,colon_aca,colon,115,115
colonca765,colonca765.jpeg,colon_aca,colon,115,115
colonca1339,colonca1339.jpeg,colon_aca,colon,116,116
colonca1396,colonca1396.jpeg,colon_aca,colon,116,116
colonca1456,colonca1456.jpeg,colon_aca,colon,116,116
colonca1518,colonca1518.jpeg,colon_aca,colon,116,116
colonca1584,colonca1584.jpeg,colon_aca,colon,116,116
colonca1876,colonca1876.jpeg,colon_aca,colon,116,116
colonca2353,colonca2353.jpeg,colon_aca,colon,116,116
colonca2354,colonca2354.jpeg,colon_aca,colon,116,116
colonca2655,colonca2655.jpeg,colon_aca,colon,116,116
colonca2829,colonca2829.jpeg,colon_aca,colon,116,116
colonca3230,colonca3230.jpeg,colon_aca,colon,116,116
colonca4069,colonca4069.jpeg,colon_aca,colon,116,116
colonca4237,colonca4237.jpeg,colon_aca,colon,116,116
colonca4305,colonca4305.jpeg,colon_aca,colon,116,116
colonca4306,colonca4306.jpeg,colon_aca,colon,116,116
colonca4408,colonca4408.jpeg,colon_aca,colon,116,116
colonca4471,colonca4471.jpeg,colon_aca,colon,116,116
colonca449,colonca449.jpeg,colon_aca,colon,116,116
colonca450,colonca450.jpeg,colon_aca,colon,116,116
colonca4706,colonca4706.jpeg,colon_aca,colon,116,116
colonca516,colonca516.jpeg,colon_aca,colon,116,116
colonca926,colonca926.jpeg,colon_aca,colon,116,116
colonca1034,colonca1034.jpeg,colon_aca,colon,117,117
colonca1382,colonca1382.jpeg,colon_aca,colon,117,117
colonca1383,colonca1383.jpeg,colon_aca,colon,117,117
colonca1684,colonca1684.jpeg,colon_aca,colon,117,117
colonca1854,colonca1854.jpeg,colon_aca,colon,117,117
colonca1855,colonca1855.jpeg,colon_aca,colon,117,117
colonca193,colonca193.jpeg,colon_aca,colon,117,117
colonca2043,colonca2043.jpeg,colon_aca,colon,117,117
colonca2809,colonca2809.jpeg,colon_aca,colon,117,117
colonca2981,colonca2981.jpeg,colon_aca,colon,117,117
colonca3102,colonca3102.jpeg,colon_aca,colon,117,117
colonca3210,colonca3210.jpeg,colon_aca,colon,117,117
colonca3577,colonca3577.jpeg,colon_aca,colon,117,117
colonca3687,colonca3687.jpeg,colon_aca,colon,117,117
colonca3863,colonca3863.jpeg,colon_aca,colon,117,117
colonca4214,colonca4214.jpeg,colon_aca,colon,117,117
colonca4284,colonca4284.jpeg,colon_aca,colon,117,117
colonca4802,colonca4802.jpeg,colon_aca,colon,117,117
colonca4803,colonca4803.jpeg,colon_aca,colon,117,117
colonca490,colonca490.jpeg,colon_aca,colon,117,117
colonca614,colonca614.jpeg,colon_aca,colon,117,117
colonca83,colonca83.jpeg,colon_aca,colon,117,117
colonca1031,colonca1031.jpeg,colon_aca,colon,118,118
colonca1438,colonca1438.jpeg,colon_aca,colon,118,118
colonca1681,colonca1681.jpeg,colon_aca,colon,118,118
colonca1980,colonca1980.jpeg,colon_aca,colon,118,118
colonca2040,colonca2040.jpeg,colon_aca,colon,118,118
colonca2629,colonca2629.jpeg,colon_aca,colon,118,118
colonca2630,colonca2630.jpeg,colon_aca,colon,118,118
colonca2631,colonca2631.jpeg,colon_aca,colon,118,118
colonca2746,colonca2746.jpeg,colon_aca,colon,118,118
colonca2808,colonca2808.jpeg,colon_aca,colon,118,118
colonca2866,colonca2866.jpeg,colon_aca,colon,118,118
colonca317,colonca317.jpeg,colon_aca,colon,118,118
colonca3208,colonca3208.jpeg,colon_aca,colon,118,118
colonca3334,colonca3334.jpeg,colon_aca,colon,118,118
colonca3453,colonca3453.jpeg,colon_aca,colon,118,118
colonca3509,colonca3509.jpeg,colon_aca,colon,118,118
colonca3574,colonca3574.jpeg,colon_aca,colon,118,118
colonca3575,colonca3575.jpeg,colon_aca,colon,118,118
colonca3861,colonca3861.jpeg,colon_aca,colon,118,118
colonca4155,colonca4155.jpeg,colon_aca,colon,118,118
colonca4389,colonca4389.jpeg,colon_aca,colon,118,118
colonca4801,colonca4801.jpeg,colon_aca,colon,118,118
colonca612,colonca612.jpeg,colon_aca,colon,118,118
colonca80,colonca80.jpeg,colon_aca,colon,118,118
colonca81,colonca81.jpeg,colon_aca,colon,118,118
colonca908,colonca908.jpeg,colon_aca,colon,118,118
colonca1011,colonca1011.jpeg,colon_aca,colon,119,119
colonca1189,colonca1189.jpeg,colon_aca,colon,119,119
colonca1241,colonca1241.jpeg,colon_aca,colon,119,119
colonca13,colonca13.jpeg,colon_aca,colon,119,119
colonca1354,colonca1354.jpeg,colon_aca,colon,119,119
colonca1355,colonca1355.jpeg,colon_aca,colon,119,119
colonca1529,colonca1529.jpeg,colon_aca,colon,119,119
colonca1835,colonca1835.jpeg,colon_aca,colon,119,119
colonca1960,colonca1960.jpeg,colon_aca,colon,119,119
colonca2017,colonca2017.jpeg,colon_aca,colon,119,119
colonca2077,colonca2077.jpeg,colon_aca,colon,119,119
colonca2188,colonca2188.jpeg,colon_aca,colon,119,119
colonca234,colonca234.jpeg,colon_aca,colon,119,119
colonca2848,colonca2848.jpeg,colon_aca,colon,119,119
colonca2954,colonca2954.jpeg,colon_aca,colon,119,119
colonca3081,colonca3081.jpeg,colon_aca,colon,119,119
colonca3189,colonca3189.jpeg,colon_aca,colon,119,119
colonca3611,colonca3611.jpeg,colon_aca,colon,119,119
colonca3726,colonca3726.jpeg,colon_aca,colon,119,119
colonca4135,colonca4135.jpeg,colon_aca,colon,119,119
colonca4321,colonca4321.jpeg,colon_aca,colon,119,119
colonca4482,colonca4482.jpeg,colon_aca,colon,119,119
colonca4601,colonca4601.jpeg,colon_aca,colon,119,119
colonca4660,colonca4660.jpeg,colon_aca,colon,119,119
colonca779,colonca779.jpeg,colon_aca,colon,119,119
colonca1020,colonca1020.jpeg,colon_aca,colon,120,120
colonca1318,colonca1318.jpeg,colon_aca,colon,120,120
colonca1493,colonca1493.jpeg,colon_aca,colon,120,120
colonca2152,colonca2152.jpeg,colon_aca,colon,120,120
colonca2320,colonca2320.jpeg,colon_aca,colon,120,120
colonca2442,colonca2442.jpeg,colon_aca,colon,120,120
colonca2618,colonca2618.jpeg,colon_aca,colon,120,120
colonca2682,colonca2682.jpeg,colon_aca,colon,120,120
colonca2683,colonca2683.jpeg,colon_aca,colon,120,120
colonca2740,colonca2740.jpeg,colon_aca,colon,120,120
colonca312,colonca312.jpeg,colon_aca,colon,120,120
colonca3381,colonca3381.jpeg,colon_aca,colon,120,120
colonca3442,colonca3442.jpeg,colon_aca,colon,120,120
colonca3621,colonca3621.jpeg,colon_aca,colon,120,120
colonca3682,colonca3682.jpeg,colon_aca,colon,120,120
colonca369,colonca369.jpeg,colon_aca,colon,120,120
colonca3856,colonca3856.jpeg,colon_aca,colon,120,120
colonca4264,colonca4264.jpeg,colon_aca,colon,120,120
colonca482,colonca482.jpeg,colon_aca,colon,120,120
colonca4909,colonca4909.jpeg,colon_aca,colon,120,120
colonca605,colonca605.jpeg,colon_aca,colon,120,120
colonca663,colonca663.jpeg,colon_aca,colon,120,120
colonca116,colonca116.jpeg,colon_aca,colon,121,121
colonca1242,colonca1242.jpeg,colon_aca,colon,121,121
colonca1308,colonca1308.jpeg,colon_aca,colon,121,121
